GeneID	Ensembl	Pathway
LOCMI10962	En	SNF2-related:IPR000330
LOCMI11196	En	SNF2-related:IPR000330
LOCMI11579	En	SNF2-related:IPR000330
LOCMI11693	En	SNF2-related:IPR000330
LOCMI12395	En	SNF2-related:IPR000330
LOCMI12462	En	SNF2-related:IPR000330
LOCMI12504	En	SNF2-related:IPR000330
LOCMI13561	En	SNF2-related:IPR000330
LOCMI14218	En	SNF2-related:IPR000330
LOCMI14672	En	SNF2-related:IPR000330
LOCMI01051	En	Rap/ran-GAP:IPR000331
LOCMI05262	En	Rap/ran-GAP:IPR000331
LOCMI08178	En	Rap/ran-GAP:IPR000331
LOCMI13246	En	Rap/ran-GAP:IPR000331
LOCMI14695	En	Rap/ran-GAP:IPR000331
LOCMI14944	En	Rap/ran-GAP:IPR000331
LOCMI16536	En	Activin type II receptor:IPR000333
LOCMI06138	En	GPCR, family 3:IPR000337
LOCMI10604	En	GPCR, family 3:IPR000337
LOCMI00292	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI05044	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI05797	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI08518	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI09795	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI10077	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI11374	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI12165	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI12363	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI13511	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI16332	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI16421	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI16425	En	Dual specificity phosphatase, catalytic domain:IPR000340
LOCMI08547	En	Phosphoinositide 3-kinase, ras-binding:IPR000341
LOCMI13806	En	Phosphoinositide 3-kinase, ras-binding:IPR000341
LOCMI00897	En	Regulator of G protein signalling:IPR000342
LOCMI03751	En	Regulator of G protein signalling:IPR000342
LOCMI05407	En	Regulator of G protein signalling:IPR000342
LOCMI05730	En	Regulator of G protein signalling:IPR000342
LOCMI05746	En	Regulator of G protein signalling:IPR000342
LOCMI06542	En	Regulator of G protein signalling:IPR000342
LOCMI12045	En	Regulator of G protein signalling:IPR000342
LOCMI12610	En	Regulator of G protein signalling:IPR000342
LOCMI14079	En	Regulator of G protein signalling:IPR000342
LOCMI17104	En	Regulator of G protein signalling:IPR000342
LOCMI17169	En	Regulator of G protein signalling:IPR000342
LOCMI15507	En	Crustacean neurohormone CHH:IPR000346
LOCMI01940	En	Peptide chain release factor class I/class II:IPR000352
LOCMI04685	En	Peptide chain release factor class I/class II:IPR000352
LOCMI12817	En	Peptide chain release factor class I/class II:IPR000352
LOCMI13598	En	Peptide chain release factor class I/class II:IPR000352
LOCMI00942	En	HEAT:IPR000357
LOCMI01011	En	HEAT:IPR000357
LOCMI01563	En	HEAT:IPR000357
LOCMI01616	En	HEAT:IPR000357
LOCMI01993	En	HEAT:IPR000357
LOCMI03334	En	HEAT:IPR000357
LOCMI04012	En	HEAT:IPR000357
LOCMI05518	En	HEAT:IPR000357
LOCMI06887	En	HEAT:IPR000357
LOCMI07092	En	HEAT:IPR000357
LOCMI07145	En	HEAT:IPR000357
LOCMI08873	En	HEAT:IPR000357
LOCMI10670	En	HEAT:IPR000357
LOCMI11465	En	HEAT:IPR000357
LOCMI11591	En	HEAT:IPR000357
LOCMI11851	En	HEAT:IPR000357
LOCMI12118	En	HEAT:IPR000357
LOCMI13494	En	HEAT:IPR000357
LOCMI14406	En	HEAT:IPR000357
LOCMI15539	En	HEAT:IPR000357
LOCMI17329	En	HEAT:IPR000357
LOCMI03230	En	Ribonucleotide reductase:IPR000358
LOCMI04602	En	FeS cluster biogenesis:IPR000361
LOCMI09047	En	FeS cluster biogenesis:IPR000361
LOCMI04249	En	Fumarate lyase:IPR000362
LOCMI06263	En	Fumarate lyase:IPR000362
LOCMI15803	En	Fumarate lyase:IPR000362
LOCMI12616	En	G-protein alpha subunit, group S:IPR000367
LOCMI14659	En	G-protein alpha subunit, group S:IPR000367
LOCMI02907	En	Leucine-rich repeat-containing N-terminal:IPR000372
LOCMI04749	En	Leucine-rich repeat-containing N-terminal:IPR000372
LOCMI05078	En	Leucine-rich repeat-containing N-terminal:IPR000372
LOCMI07892	En	Leucine-rich repeat-containing N-terminal:IPR000372
LOCMI10993	En	Leucine-rich repeat-containing N-terminal:IPR000372
LOCMI17094	En	Leucine-rich repeat-containing N-terminal:IPR000372
LOCMI15856	En	Phosphatidate cytidylyltransferase:IPR000374
LOCMI04312	En	Dynamin central domain:IPR000375
LOCMI04521	En	Dynamin central domain:IPR000375
LOCMI10032	En	Dynamin central domain:IPR000375
LOCMI11066	En	DNA topoisomerase, type IA, core:IPR000380
LOCMI14077	En	DNA topoisomerase, type IA, core:IPR000380
LOCMI05010	En	Inhibin, beta B subunit:IPR000381
LOCMI04128	En	Thymidylate synthase:IPR000398
LOCMI03072	En	ATPase, P-type cation exchange, beta subunit:IPR000402
LOCMI03151	En	ATPase, P-type cation exchange, beta subunit:IPR000402
LOCMI06111	En	ATPase, P-type cation exchange, beta subunit:IPR000402
LOCMI01053	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI01412	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI04048	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI04050	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI05397	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI08547	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI09726	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI13806	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI16380	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI16790	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI17224	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI17281	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI17479	En	Phosphatidylinositol 3-/4-kinase, catalytic:IPR000403
LOCMI14407	En	RHO protein GDP dissociation inhibitor:IPR000406
LOCMI08295	En	Nucleoside phosphatase GDA1/CD39:IPR000407
LOCMI01822	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI02667	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI04364	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI07766	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI08274	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI08645	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI10185	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI10570	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI13050	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI14645	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI15084	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI15184	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI15254	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI16746	En	Regulator of chromosome condensation, RCC1:IPR000408
LOCMI04151	En	Beige/BEACH:IPR000409
LOCMI07716	En	Beige/BEACH:IPR000409
LOCMI10034	En	Beige/BEACH:IPR000409
LOCMI10302	En	Beige/BEACH:IPR000409
LOCMI15221	En	Beige/BEACH:IPR000409
LOCMI07585	En	Integrin alpha chain:IPR000413
LOCMI07684	En	Integrin alpha chain:IPR000413
LOCMI12615	En	Integrin alpha chain:IPR000413
LOCMI13746	En	Integrin alpha chain:IPR000413
LOCMI14898	En	Integrin alpha chain:IPR000413
LOCMI06426	En	Nitroreductase-like:IPR000415
LOCMI10474	En	Ets:IPR000418
LOCMI13207	En	Ets:IPR000418
LOCMI13876	En	Ets:IPR000418
LOCMI15745	En	Ets:IPR000418
LOCMI15757	En	Ets:IPR000418
LOCMI00046	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI00883	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI01960	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI03298	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI05128	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI06631	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI06755	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI06809	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI07163	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI11012	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI14682	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI16749	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI17052	En	Coagulation factor 5/8 type, C-terminal:IPR000421
LOCMI01129	En	Primosome PriB/single-strand DNA-binding:IPR000424
LOCMI11880	En	Primosome PriB/single-strand DNA-binding:IPR000424
LOCMI06430	En	Major intrinsic protein:IPR000425
LOCMI06431	En	Major intrinsic protein:IPR000425
LOCMI08046	En	Major intrinsic protein:IPR000425
LOCMI10502	En	Major intrinsic protein:IPR000425
LOCMI10673	En	Major intrinsic protein:IPR000425
LOCMI10674	En	Major intrinsic protein:IPR000425
LOCMI10675	En	Major intrinsic protein:IPR000425
LOCMI14139	En	Major intrinsic protein:IPR000425
LOCMI15206	En	Major intrinsic protein:IPR000425
LOCMI15210	En	Major intrinsic protein:IPR000425
LOCMI00128	En	Proteasome, alpha-subunit, conserved site:IPR000426
LOCMI01873	En	Proteasome, alpha-subunit, conserved site:IPR000426
LOCMI02419	En	Proteasome, alpha-subunit, conserved site:IPR000426
LOCMI02554	En	Proteasome, alpha-subunit, conserved site:IPR000426
LOCMI02940	En	Proteasome, alpha-subunit, conserved site:IPR000426
LOCMI03019	En	Proteasome, alpha-subunit, conserved site:IPR000426
LOCMI11441	En	Proteasome, alpha-subunit, conserved site:IPR000426
LOCMI13695	En	Proteasome, alpha-subunit, conserved site:IPR000426
LOCMI06619	En	DNA mismatch repair protein MutS, C-terminal:IPR000432
LOCMI12772	En	DNA mismatch repair protein MutS, C-terminal:IPR000432
LOCMI13648	En	DNA mismatch repair protein MutS, C-terminal:IPR000432
LOCMI14345	En	DNA mismatch repair protein MutS, C-terminal:IPR000432
LOCMI05500	En	Zinc finger, ZZ-type:IPR000433
LOCMI10100	En	Zinc finger, ZZ-type:IPR000433
LOCMI12659	En	Zinc finger, ZZ-type:IPR000433
LOCMI12753	En	Zinc finger, ZZ-type:IPR000433
LOCMI12904	En	Zinc finger, ZZ-type:IPR000433
LOCMI13975	En	Zinc finger, ZZ-type:IPR000433
LOCMI15164	En	Zinc finger, ZZ-type:IPR000433
LOCMI15254	En	Zinc finger, ZZ-type:IPR000433
LOCMI16455	En	Zinc finger, ZZ-type:IPR000433
LOCMI16756	En	Zinc finger, ZZ-type:IPR000433
LOCMI10194	En	Tektin:IPR000435
LOCMI10940	En	Tektin:IPR000435
LOCMI15521	En	Tektin:IPR000435
LOCMI03270	En	Sushi/SCR/CCP:IPR000436
LOCMI04777	En	Sushi/SCR/CCP:IPR000436
LOCMI05850	En	Sushi/SCR/CCP:IPR000436
LOCMI05936	En	Sushi/SCR/CCP:IPR000436
LOCMI06755	En	Sushi/SCR/CCP:IPR000436
LOCMI07163	En	Sushi/SCR/CCP:IPR000436
LOCMI09278	En	Sushi/SCR/CCP:IPR000436
LOCMI10577	En	Sushi/SCR/CCP:IPR000436
LOCMI11078	En	Sushi/SCR/CCP:IPR000436
LOCMI11417	En	Sushi/SCR/CCP:IPR000436
LOCMI11552	En	Sushi/SCR/CCP:IPR000436
LOCMI14394	En	Sushi/SCR/CCP:IPR000436
LOCMI16424	En	Sushi/SCR/CCP:IPR000436
LOCMI07539	En	Ribosomal protein L15e:IPR000439
LOCMI07682	En	Helix-hairpin-helix motif:IPR000445
LOCMI10246	En	Helix-hairpin-helix motif:IPR000445
LOCMI16056	En	FAD-dependent glycerol-3-phosphate dehydrogenase:IPR000447
LOCMI01535	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI02210	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI02918	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI05328	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI05470	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI06686	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI10560	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI10847	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI11394	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI12804	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI14072	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI15435	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI17255	En	Ubiquitin-associated/translation elongation factor EF1B, N-terminal:IPR000449
LOCMI16301	En	NF-kappa-B/Rel/dorsal:IPR000451
LOCMI16302	En	NF-kappa-B/Rel/dorsal:IPR000451
LOCMI15911	En	ATPase, F0 complex, subunit C:IPR000454
LOCMI05430	En	Ribosomal protein L17:IPR000456
LOCMI15825	En	CDP-alcohol phosphatidyltransferase:IPR000462
LOCMI16076	En	CDP-alcohol phosphatidyltransferase:IPR000462
LOCMI16087	En	CDP-alcohol phosphatidyltransferase:IPR000462
LOCMI00043	En	Cytosolic fatty-acid binding:IPR000463
LOCMI00208	En	Cytosolic fatty-acid binding:IPR000463
LOCMI00493	En	Cytosolic fatty-acid binding:IPR000463
LOCMI01404	En	Cytosolic fatty-acid binding:IPR000463
LOCMI03671	En	Cytosolic fatty-acid binding:IPR000463
LOCMI03672	En	Cytosolic fatty-acid binding:IPR000463
LOCMI03788	En	Cytosolic fatty-acid binding:IPR000463
LOCMI03790	En	Cytosolic fatty-acid binding:IPR000463
LOCMI03791	En	Cytosolic fatty-acid binding:IPR000463
LOCMI03793	En	Cytosolic fatty-acid binding:IPR000463
LOCMI04101	En	Cytosolic fatty-acid binding:IPR000463
LOCMI04395	En	Cytosolic fatty-acid binding:IPR000463
LOCMI05788	En	XPA:IPR000465
LOCMI05163	En	D111/G-patch:IPR000467
LOCMI05183	En	D111/G-patch:IPR000467
LOCMI07155	En	D111/G-patch:IPR000467
LOCMI07627	En	D111/G-patch:IPR000467
LOCMI07799	En	D111/G-patch:IPR000467
LOCMI09188	En	D111/G-patch:IPR000467
LOCMI09673	En	D111/G-patch:IPR000467
LOCMI09863	En	D111/G-patch:IPR000467
LOCMI14818	En	D111/G-patch:IPR000467
LOCMI17078	En	D111/G-patch:IPR000467
LOCMI17198	En	D111/G-patch:IPR000467
LOCMI04214	En	G-protein alpha subunit, group 12:IPR000469
LOCMI14331	En	G-protein alpha subunit, group 12:IPR000469
LOCMI16536	En	TGF-beta receptor/activin receptor, type I/II:IPR000472
LOCMI17180	En	TGF-beta receptor/activin receptor, type I/II:IPR000472
LOCMI17277	En	TGF-beta receptor/activin receptor, type I/II:IPR000472
LOCMI08559	En	Ribosomal protein L36:IPR000473
LOCMI06373	En	Cation-independent mannose-6-phosphate receptor:IPR000479
LOCMI03306	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI03828	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI04821	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI06741	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI07892	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI10084	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI10977	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI11225	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI11432	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI12686	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI12841	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI13268	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI13299	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI13988	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI14948	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI16408	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI16426	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI16464	En	Cysteine-rich flanking region, C-terminal domain:IPR000483
LOCMI02216	En	Death:IPR000488
LOCMI02929	En	Death:IPR000488
LOCMI05776	En	Death:IPR000488
LOCMI10318	En	Death:IPR000488
LOCMI16327	En	Death:IPR000488
LOCMI16411	En	Death:IPR000488
LOCMI17072	En	Death:IPR000488
LOCMI15362	En	Inositol 1,4,5-trisphosphate-binding protein receptor:IPR000493
LOCMI07370	En	EGF receptor, L domain:IPR000494
LOCMI13588	En	EGF receptor, L domain:IPR000494
LOCMI16333	En	EGF receptor, L domain:IPR000494
LOCMI16363	En	EGF receptor, L domain:IPR000494
LOCMI00242	En	RNA recognition motif domain:IPR000504
LOCMI00485	En	RNA recognition motif domain:IPR000504
LOCMI00531	En	RNA recognition motif domain:IPR000504
LOCMI00614	En	RNA recognition motif domain:IPR000504
LOCMI00689	En	RNA recognition motif domain:IPR000504
LOCMI01019	En	RNA recognition motif domain:IPR000504
LOCMI01122	En	RNA recognition motif domain:IPR000504
LOCMI01239	En	RNA recognition motif domain:IPR000504
LOCMI01302	En	RNA recognition motif domain:IPR000504
LOCMI01592	En	RNA recognition motif domain:IPR000504
LOCMI01929	En	RNA recognition motif domain:IPR000504
LOCMI02134	En	RNA recognition motif domain:IPR000504
LOCMI02275	En	RNA recognition motif domain:IPR000504
LOCMI02323	En	RNA recognition motif domain:IPR000504
LOCMI02453	En	RNA recognition motif domain:IPR000504
LOCMI02851	En	RNA recognition motif domain:IPR000504
LOCMI03025	En	RNA recognition motif domain:IPR000504
LOCMI03521	En	RNA recognition motif domain:IPR000504
LOCMI03532	En	RNA recognition motif domain:IPR000504
LOCMI03533	En	RNA recognition motif domain:IPR000504
LOCMI03638	En	RNA recognition motif domain:IPR000504
LOCMI03757	En	RNA recognition motif domain:IPR000504
LOCMI04188	En	RNA recognition motif domain:IPR000504
LOCMI04258	En	RNA recognition motif domain:IPR000504
LOCMI04350	En	RNA recognition motif domain:IPR000504
LOCMI04654	En	RNA recognition motif domain:IPR000504
LOCMI04759	En	RNA recognition motif domain:IPR000504
LOCMI04945	En	RNA recognition motif domain:IPR000504
LOCMI05143	En	RNA recognition motif domain:IPR000504
LOCMI05188	En	RNA recognition motif domain:IPR000504
LOCMI05216	En	RNA recognition motif domain:IPR000504
LOCMI05461	En	RNA recognition motif domain:IPR000504
LOCMI05815	En	RNA recognition motif domain:IPR000504
LOCMI05868	En	RNA recognition motif domain:IPR000504
LOCMI05948	En	RNA recognition motif domain:IPR000504
LOCMI06003	En	RNA recognition motif domain:IPR000504
LOCMI06065	En	RNA recognition motif domain:IPR000504
LOCMI06079	En	RNA recognition motif domain:IPR000504
LOCMI06497	En	RNA recognition motif domain:IPR000504
LOCMI06531	En	RNA recognition motif domain:IPR000504
LOCMI06681	En	RNA recognition motif domain:IPR000504
LOCMI07000	En	RNA recognition motif domain:IPR000504
LOCMI07033	En	RNA recognition motif domain:IPR000504
LOCMI07078	En	RNA recognition motif domain:IPR000504
LOCMI07281	En	RNA recognition motif domain:IPR000504
LOCMI07321	En	RNA recognition motif domain:IPR000504
LOCMI07500	En	RNA recognition motif domain:IPR000504
LOCMI07795	En	RNA recognition motif domain:IPR000504
LOCMI07899	En	RNA recognition motif domain:IPR000504
LOCMI08703	En	RNA recognition motif domain:IPR000504
LOCMI09017	En	RNA recognition motif domain:IPR000504
LOCMI09143	En	RNA recognition motif domain:IPR000504
LOCMI09188	En	RNA recognition motif domain:IPR000504
LOCMI09459	En	RNA recognition motif domain:IPR000504
LOCMI09768	En	RNA recognition motif domain:IPR000504
LOCMI09866	En	RNA recognition motif domain:IPR000504
LOCMI09912	En	RNA recognition motif domain:IPR000504
LOCMI09929	En	RNA recognition motif domain:IPR000504
LOCMI10358	En	RNA recognition motif domain:IPR000504
LOCMI10410	En	RNA recognition motif domain:IPR000504
LOCMI10419	En	RNA recognition motif domain:IPR000504
LOCMI10527	En	RNA recognition motif domain:IPR000504
LOCMI10754	En	RNA recognition motif domain:IPR000504
LOCMI10770	En	RNA recognition motif domain:IPR000504
LOCMI11118	En	RNA recognition motif domain:IPR000504
LOCMI11152	En	RNA recognition motif domain:IPR000504
LOCMI11349	En	RNA recognition motif domain:IPR000504
LOCMI11830	En	RNA recognition motif domain:IPR000504
LOCMI11920	En	RNA recognition motif domain:IPR000504
LOCMI11951	En	RNA recognition motif domain:IPR000504
LOCMI12158	En	RNA recognition motif domain:IPR000504
LOCMI12188	En	RNA recognition motif domain:IPR000504
LOCMI12371	En	RNA recognition motif domain:IPR000504
LOCMI12386	En	RNA recognition motif domain:IPR000504
LOCMI12498	En	RNA recognition motif domain:IPR000504
LOCMI12515	En	RNA recognition motif domain:IPR000504
LOCMI12933	En	RNA recognition motif domain:IPR000504
LOCMI12951	En	RNA recognition motif domain:IPR000504
LOCMI13003	En	RNA recognition motif domain:IPR000504
LOCMI13253	En	RNA recognition motif domain:IPR000504
LOCMI13264	En	RNA recognition motif domain:IPR000504
LOCMI13411	En	RNA recognition motif domain:IPR000504
LOCMI13577	En	RNA recognition motif domain:IPR000504
LOCMI13711	En	RNA recognition motif domain:IPR000504
LOCMI13879	En	RNA recognition motif domain:IPR000504
LOCMI13888	En	RNA recognition motif domain:IPR000504
LOCMI14274	En	RNA recognition motif domain:IPR000504
LOCMI14318	En	RNA recognition motif domain:IPR000504
LOCMI14327	En	RNA recognition motif domain:IPR000504
LOCMI14493	En	RNA recognition motif domain:IPR000504
LOCMI14537	En	RNA recognition motif domain:IPR000504
LOCMI14643	En	RNA recognition motif domain:IPR000504
LOCMI15119	En	RNA recognition motif domain:IPR000504
LOCMI15138	En	RNA recognition motif domain:IPR000504
LOCMI16289	En	RNA recognition motif domain:IPR000504
LOCMI16312	En	RNA recognition motif domain:IPR000504
LOCMI16374	En	RNA recognition motif domain:IPR000504
LOCMI16470	En	RNA recognition motif domain:IPR000504
LOCMI16479	En	RNA recognition motif domain:IPR000504
LOCMI16505	En	RNA recognition motif domain:IPR000504
LOCMI16517	En	RNA recognition motif domain:IPR000504
LOCMI16524	En	RNA recognition motif domain:IPR000504
LOCMI16549	En	RNA recognition motif domain:IPR000504
LOCMI16550	En	RNA recognition motif domain:IPR000504
LOCMI16561	En	RNA recognition motif domain:IPR000504
LOCMI16578	En	RNA recognition motif domain:IPR000504
LOCMI16631	En	RNA recognition motif domain:IPR000504
LOCMI16692	En	RNA recognition motif domain:IPR000504
LOCMI16707	En	RNA recognition motif domain:IPR000504
LOCMI16750	En	RNA recognition motif domain:IPR000504
LOCMI16771	En	RNA recognition motif domain:IPR000504
LOCMI16780	En	RNA recognition motif domain:IPR000504
LOCMI16788	En	RNA recognition motif domain:IPR000504
LOCMI16796	En	RNA recognition motif domain:IPR000504
LOCMI16809	En	RNA recognition motif domain:IPR000504
LOCMI16820	En	RNA recognition motif domain:IPR000504
LOCMI17059	En	RNA recognition motif domain:IPR000504
LOCMI17082	En	RNA recognition motif domain:IPR000504
LOCMI17089	En	RNA recognition motif domain:IPR000504
LOCMI17095	En	RNA recognition motif domain:IPR000504
LOCMI17100	En	RNA recognition motif domain:IPR000504
LOCMI17151	En	RNA recognition motif domain:IPR000504
LOCMI17154	En	RNA recognition motif domain:IPR000504
LOCMI17191	En	RNA recognition motif domain:IPR000504
LOCMI17198	En	RNA recognition motif domain:IPR000504
LOCMI17238	En	RNA recognition motif domain:IPR000504
LOCMI17285	En	RNA recognition motif domain:IPR000504
LOCMI17327	En	RNA recognition motif domain:IPR000504
LOCMI17342	En	RNA recognition motif domain:IPR000504
LOCMI11068	En	Ribosomal protein L36e:IPR000509
LOCMI13143	En	Ribosomal protein L36e:IPR000509
LOCMI14118	En	Cytochrome c/c1 haem-lyase:IPR000511
LOCMI01556	En	Glycoside hydrolase, family 39:IPR000514
LOCMI03991	En	Glycoside hydrolase, family 39:IPR000514
LOCMI09105	En	P-type trefoil:IPR000519
LOCMI11278	En	Ribosomal protein S6:IPR000529
LOCMI03595	En	Ribosomal protein S12e:IPR000530
LOCMI06804	En	Ribosomal protein S12e:IPR000530
LOCMI06662	En	Tropomyosin:IPR000533
LOCMI07844	En	Tropomyosin:IPR000533
LOCMI09093	En	Major sperm protein:IPR000535
LOCMI14192	En	Major sperm protein:IPR000535
LOCMI16326	En	Major sperm protein:IPR000535
LOCMI07123	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI12252	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI15752	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI16345	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI16346	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI16400	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI16476	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI16491	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI16509	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI16518	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI17212	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI17305	En	Nuclear hormone receptor, ligand-binding, core:IPR000536
LOCMI06768	En	UbiA prenyltransferase:IPR000537
LOCMI07253	En	UbiA prenyltransferase:IPR000537
LOCMI07254	En	UbiA prenyltransferase:IPR000537
LOCMI15810	En	UbiA prenyltransferase:IPR000537
LOCMI00069	En	Frizzled protein:IPR000539
LOCMI13778	En	Frizzled protein:IPR000539
LOCMI14704	En	Frizzled protein:IPR000539
LOCMI01577	En	tRNA 2-thiolation protein:IPR000541
LOCMI02716	En	Acyltransferase ChoActase/COT/CPT:IPR000542
LOCMI11452	En	Acyltransferase ChoActase/COT/CPT:IPR000542
LOCMI15864	En	Acyltransferase ChoActase/COT/CPT:IPR000542
LOCMI15897	En	Acyltransferase ChoActase/COT/CPT:IPR000542
LOCMI15942	En	Acyltransferase ChoActase/COT/CPT:IPR000542
LOCMI15951	En	Acyltransferase ChoActase/COT/CPT:IPR000542
LOCMI16324	En	Acyltransferase ChoActase/COT/CPT:IPR000542
LOCMI13719	En	Octanoyltransferase:IPR000544
LOCMI02756	En	Clathrin, heavy chain/VPS, 7-fold repeat:IPR000547
LOCMI16295	En	Clathrin, heavy chain/VPS, 7-fold repeat:IPR000547
LOCMI03500	En	Ribosomal protein L44e:IPR000552
LOCMI12288	En	Ribosomal protein L44e:IPR000552
LOCMI13370	En	Ribosomal protein S7e:IPR000554
LOCMI02973	En	Mov34/MPN/PAD-1:IPR000555
LOCMI03806	En	Mov34/MPN/PAD-1:IPR000555
LOCMI04681	En	Mov34/MPN/PAD-1:IPR000555
LOCMI05521	En	Mov34/MPN/PAD-1:IPR000555
